MajorityproteinIDs,Fastaheaders,Score,id,UniProt ID,genesymbol,description,s200,s201,s202,s203,s204,s400,s401,s402,s503,s504,logFC,CI.L,CI.R,average_intensity,t,B,P.Value,adj.P.Val,sig.PVal,sig.FDR
Q05A62,sp|Q05A62|DNAL1_MOUSE Dynein axonemal light chain 1 OS=Mus musculus OX=10090 GN=Dnal1 PE=1 SV=2,4.8271,1565,Q05A62,Dnal1,Dynein axonemal light chain 1,16.56510047,16.66943507,16.49286153,16.58144431,16.31947025,16.63271098,16.59047697,16.44820511,16.47979496,16.50726278,-0.006027836,-0.164459281,0.152403609,16.52867624,-0.084375456,-5.050911733,0.934366073,0.999980519,0,0
Q05BC3,sp|Q05BC3|EMAL1_MOUSE Echinoderm microtubule-associated protein-like 1 OS=Mus musculus OX=10090 GN=Eml1 PE=1 SV=1,19.52,1566,Q05BC3,Eml1,Echinoderm microtubule-associated protein-like 1,15.63672264,15.88916772,15.30943988,15.51746202,15.76748344,15.51195415,15.56705491,15.7307796,15.75190274,15.62813301,-0.013909737,-0.246112287,0.218292813,15.63101001,-0.132907955,-5.047446852,0.896821181,0.999980519,0,0
Q05CL8;A2AMD0,sp|Q05CL8|LARP7_MOUSE La-related protein 7 OS=Mus musculus OX=10090 GN=Larp7 PE=1 SV=2;tr|A2AMD0|A2AMD0_MOUSE Predicted gene 12666 (Fragment) OS=Mus musculus OX=10090 GN=Larp7-ps PE=1 SV=1,2.8807,1567,Q05CL8,Larp7,La-related protein 7,9.958498912,10.21982918,9.330962391,10.54136141,10.87675646,10.79333773,9.962137974,NA,9.903694379,NA,-0.034241691,-0.845478133,0.77699475,10.1983223,-0.096920637,-4.969207173,0.925116216,0.999980519,0,0
Q05D44,sp|Q05D44|IF2P_MOUSE Eukaryotic translation initiation factor 5B OS=Mus musculus OX=10090 GN=Eif5b PE=1 SV=2,44.788,1568,Q05D44,Eif5b,Eukaryotic translation initiation factor 5B,16.22779526,16.24770219,16.21785515,16.21655337,16.32738561,16.41145722,16.14945796,16.42308266,16.25519576,16.16881526,-0.034143452,-0.182368936,0.114082032,16.26453005,-0.510835027,-4.968897904,0.620174582,0.999980519,0,0
Q06138,sp|Q06138|CAB39_MOUSE Calcium-binding protein 39 OS=Mus musculus OX=10090 GN=Cab39 PE=1 SV=2,54.19,1569,Q06138,Cab39,Calcium-binding protein 39,19.35740605,19.17215862,19.17142824,19.25062674,19.33517257,18.9953571,19.16874275,19.18602714,19.23793478,19.32294578,0.075156936,-0.080813765,0.231127637,19.21977998,1.068617195,-4.704407136,0.309507222,0.999980519,0,0
Q06185,"sp|Q06185|ATP5I_MOUSE ATP synthase subunit e, mitochondrial OS=Mus musculus OX=10090 GN=Atp5me PE=1 SV=2",20.1,1570,Q06185,Atp5me,"ATP synthase subunit e, mitochondrial",21.37292695,21.2059046,21.19609834,21.25622915,21.35373403,21.25436331,21.2435403,21.226167,21.13903627,21.29213023,0.045931191,-0.076844668,0.16870705,21.25401302,0.829642215,-4.836869628,0.425443453,0.999980519,0,0
Q06335,sp|Q06335|APLP2_MOUSE Amyloid beta precursor like protein 2 OS=Mus musculus OX=10090 GN=Aplp2 PE=1 SV=4,12.255,1571,Q06335,Aplp2,Amyloid beta precursor like protein 2,16.75493587,16.71545375,16.60278026,16.76379539,16.68588588,16.60761392,16.75663561,16.6959252,16.72447845,16.78604268,-0.009568939,-0.128888928,0.109751049,16.7093547,-0.177847072,-5.042870115,0.8622723,0.999980519,0,0
Q06890,sp|Q06890|CLUS_MOUSE Clusterin OS=Mus musculus OX=10090 GN=Clu PE=1 SV=1,35.397,1572,Q06890,Clu,Clusterin,19.27066627,19.34630946,19.13534744,19.34509714,19.32707889,19.43890479,19.14903656,19.23197932,19.27838553,19.45178629,-0.025118655,-0.188627355,0.138390044,19.29745917,-0.340683922,-5.015369675,0.740148954,0.999980519,0,0
Q07076,sp|Q07076|ANXA7_MOUSE Annexin A7 OS=Mus musculus OX=10090 GN=Anxa7 PE=1 SV=2,63.056,1573,Q07076,Anxa7,Annexin A7,19.46945886,19.57245795,19.6995338,19.62749901,19.60627403,19.43797307,19.57404187,19.57306064,19.59884037,19.55908134,0.046445271,-0.079728642,0.172619185,19.57182209,0.816334303,-4.843460589,0.432677265,0.999980519,0,0
Q07079,sp|Q07079|IBP5_MOUSE Insulin-like growth factor-binding protein 5 OS=Mus musculus OX=10090 GN=Igfbp5 PE=1 SV=1,5.6318,1574,Q07079,Igfbp5,Insulin-like growth factor-binding protein 5,11.80021781,11.23796902,11.63375268,11.83506975,11.44752516,11.63637792,11.37749589,11.56232106,11.44493818,11.5775978,0.071160714,-0.181596252,0.32391768,11.55532653,0.625057647,-4.927965823,0.545566912,0.999980519,0,0
Q07235,sp|Q07235|GDN_MOUSE Glia-derived nexin OS=Mus musculus OX=10090 GN=Serpine2 PE=1 SV=2,21.613,1575,Q07235,Serpine2,Glia-derived nexin,15.98509644,15.91606612,15.88504263,15.9095361,15.85666366,16.02089999,15.8631273,15.94203983,15.97509703,15.73274062,0.003700036,-0.133831955,0.141232028,15.90863097,0.059662076,-5.052081836,0.953559933,0.999980519,0,0
Q07409,sp|Q07409|CNTN3_MOUSE Contactin-3 OS=Mus musculus OX=10090 GN=Cntn3 PE=1 SV=2,4.4865,1576,Q07409,Cntn3,Contactin-3,12.11725872,11.83281409,11.81476876,12.07411473,12.01815845,11.93252134,11.64967459,12.26528175,12.00988172,11.67997676,0.063955717,-0.203855378,0.331766813,11.93944509,0.530356015,-4.962380906,0.607164652,0.999980519,0,0
Q07417,"sp|Q07417|ACADS_MOUSE Short-chain specific acyl-CoA dehydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=Acads PE=1 SV=2",10.532,1577,Q07417,Acads,"Short-chain specific acyl-CoA dehydrogenase, mitochondrial",15.20276083,15.27603221,15.30098763,15.21919626,15.25333453,15.00307494,15.27772391,15.51063351,15.19760485,14.98650422,0.055354007,-0.154796744,0.265504758,15.22278529,0.584136352,-4.943535675,0.571627073,0.999980519,0,0
Q07813,sp|Q07813|BAX_MOUSE Apoptosis regulator BAX OS=Mus musculus OX=10090 GN=Bax PE=1 SV=1,5.0097,1578,Q07813,Bax,Apoptosis regulator BAX,NA,NA,NA,10.61125481,NA,NA,10.53672856,NA,10.97266132,10.73339037,-0.136338612,-0.694059639,0.421382415,10.71350877,-0.666091201,-4.702639277,0.540152413,0.999980519,0,0
Q08274,sp|Q08274|DMWD_MOUSE Dystrophia myotonica WD repeat-containing protein OS=Mus musculus OX=10090 GN=Dmwd PE=1 SV=3,13.867,1579,Q08274,Dmwd,Dystrophia myotonica WD repeat-containing protein,15.20561835,15.36879356,15.55047573,15.18557231,15.2289361,15.50442325,15.49659123,15.22779848,15.27498844,15.46946955,-0.086774978,-0.283467361,0.109917405,15.3512667,-0.978369908,-4.757438897,0.350183208,0.999980519,0,0
Q08331,sp|Q08331|CALB2_MOUSE Calretinin OS=Mus musculus OX=10090 GN=Calb2 PE=1 SV=3,35.977,1580,Q08331,Calb2,Calretinin,18.90428831,19.07687882,19.5958304,18.7205637,18.56976839,19.22467481,19.32644842,19.09671346,19.14979056,19.79412422,-0.34488437,-0.78031255,0.09054381,19.14590811,-1.760108304,-4.210085375,0.108287428,0.999980519,0,0
Q08460,sp|Q08460|KCMA1_MOUSE Calcium-activated potassium channel subunit alpha-1 OS=Mus musculus OX=10090 GN=Kcnma1 PE=1 SV=2,34.56,1581,Q08460,Kcnma1,Calcium-activated potassium channel subunit alpha-1,17.91496289,17.92612045,17.91695858,17.97293626,17.98994957,17.82034789,18.04535622,17.94659022,18.04280988,18.12143078,-0.051121445,-0.187421402,0.085178512,17.96974627,-0.831770513,-4.835807402,0.424294137,0.999980519,0,0
Q08509,sp|Q08509|EPS8_MOUSE Epidermal growth factor receptor kinase substrate 8 OS=Mus musculus OX=10090 GN=Eps8 PE=1 SV=2,28.411,1582,Q08509,Eps8,Epidermal growth factor receptor kinase substrate 8,12.93512807,12.55661623,12.48507441,12.59588491,12.60047835,12.78297894,12.51845773,12.92511382,12.99193405,12.26542868,-0.06214625,-0.380268098,0.255975598,12.66570952,-0.434114048,-4.991966797,0.673243755,0.999980519,0,0
Q08642,sp|Q08642|PADI2_MOUSE Protein-arginine deiminase type-2 OS=Mus musculus OX=10090 GN=Padi2 PE=1 SV=2,71.603,1583,Q08642,Padi2,Protein-arginine deiminase type-2,16.88853018,16.5867554,16.75122553,16.75478481,16.9534452,16.66959543,16.68443454,16.65351192,16.42271322,16.97438029,0.106021144,-0.121972953,0.334015242,16.73393765,1.031497602,-4.726624054,0.325826833,0.999980519,0,0
Q08943,sp|Q08943|SSRP1_MOUSE FACT complex subunit SSRP1 OS=Mus musculus OX=10090 GN=Ssrp1 PE=1 SV=2,21.623,1584,Q08943,Ssrp1,FACT complex subunit SSRP1,13.81003886,13.74290392,13.47773323,13.41839603,13.97744708,13.54028591,13.65862474,13.84024287,13.60941407,13.2656512,0.102460065,-0.186211668,0.391131799,13.63407379,0.788738027,-4.856698187,0.448207308,0.999980519,0,0
Q0GA42,sp|Q0GA42|CNNM1_MOUSE Metal transporter CNNM1 OS=Mus musculus OX=10090 GN=Cnnm1 PE=1 SV=5,10.436,1585,Q0GA42,Cnnm1,Metal transporter CNNM1,14.94407754,14.76058218,14.66238586,15.03737108,14.78310477,14.88356672,14.75807079,14.83090851,14.81758907,14.68642065,0.042193137,-0.128243972,0.212630246,14.81640772,0.549001806,-4.956082373,0.59463752,0.999980519,0,0
Q0GNC1,sp|Q0GNC1|INF2_MOUSE Inverted formin-2 OS=Mus musculus OX=10090 GN=Inf2 PE=1 SV=1,17.488,1586,Q0GNC1,Inf2,Inverted formin-2,15.66559092,15.38804992,15.43681981,15.57736086,15.26929068,15.67178571,15.09868352,15.3902948,15.07011378,15.66912452,0.087421972,-0.216980273,0.391824218,15.42371145,0.63819759,-4.92272987,0.537407672,0.999980519,0,0
Q0KK55,sp|Q0KK55|KNDC1_MOUSE Kinase non-catalytic C-lobe domain-containing protein 1 OS=Mus musculus OX=10090 GN=Kndc1 PE=1 SV=2,6.563,1587,Q0KK55,Kndc1,Kinase non-catalytic C-lobe domain-containing protein 1,11.63079731,11.66123471,11.98145211,12.14083521,12.10205691,11.46876501,12.10604729,12.21023285,11.89343268,11.84793438,-0.002007193,-0.342530923,0.338516537,11.90427885,-0.013098578,-5.053195956,0.989801783,0.999980519,0,0
Q0KL01,sp|Q0KL01|UBX2B_MOUSE UBX domain-containing protein 2B OS=Mus musculus OX=10090 GN=Ubxn2b PE=1 SV=2,10.236,1588,Q0KL01,Ubxn2b,UBX domain-containing protein 2B,14.56682162,14.71412933,14.92606725,14.73058272,14.46630881,14.88265225,14.75378082,14.81859854,14.71633243,14.82057475,-0.11760581,-0.30186605,0.06665443,14.73958485,-1.415445856,-4.472273642,0.186286726,0.999980519,0,0
Q0KL02,sp|Q0KL02|TRIO_MOUSE Triple functional domain protein OS=Mus musculus OX=10090 GN=Trio PE=1 SV=3,76.04,1589,Q0KL02,Trio,Triple functional domain protein,18.59974404,18.78455233,18.70605716,18.97205341,18.71394646,18.73105009,18.80829309,18.92242297,19.11393783,18.83035267,-0.125940651,-0.321700294,0.069818992,18.818241,-1.426720455,-4.4640902,0.183093167,0.999980519,0,0
Q0P5W1,sp|Q0P5W1|VPS8_MOUSE Vacuolar protein sorting-associated protein 8 homolog OS=Mus musculus OX=10090 GN=Vps8 PE=1 SV=1,14.553,1590,Q0P5W1,Vps8,Vacuolar protein sorting-associated protein 8 homolog,14.6972398,14.75538556,14.51411331,14.82021404,14.99688699,14.85076386,14.94025385,14.80070674,14.80240898,14.4273865,-0.007536042,-0.254052502,0.238980419,14.76053596,-0.067866969,-5.051736734,0.947193907,0.999980519,0,0
Q0P678,sp|Q0P678|ZCH18_MOUSE Zinc finger CCCH domain-containing protein 18 OS=Mus musculus OX=10090 GN=Zc3h18 PE=1 SV=1,4.6861,1591,Q0P678,Zc3h18,Zinc finger CCCH domain-containing protein 18,12.01760122,12.03393355,11.76583916,11.95464148,12.11024643,11.87247376,11.58265487,11.84907517,11.9342372,11.66486832,0.195790505,0.002687333,0.388893676,11.87855712,2.248528181,-3.808625567,0.047420023,0.999980519,0,0
Q0PHV7,sp|Q0PHV7|DACT3_MOUSE Dapper homolog 3 OS=Mus musculus OX=10090 GN=Dact3 PE=1 SV=1,6.8389,1592,Q0PHV7,Dact3,Dapper homolog 3,10.75165759,11.34378603,11.35404299,11.06833901,11.03569183,11.15795662,11.78204346,11.24966153,11.61228405,11.06151348,-0.261988338,-0.622069407,0.098092731,11.24169766,-1.616828969,-4.322084463,0.136384733,0.999980519,0,0
Q0PMG2,sp|Q0PMG2|MDGA1_MOUSE MAM domain-containing glycosylphosphatidylinositol anchor protein 1 OS=Mus musculus OX=10090 GN=Mdga1 PE=2 SV=3,3.2823,1593,Q0PMG2,Mdga1,MAM domain-containing glycosylphosphatidylinositol anchor protein 1,12.52050244,11.99262223,12.19248815,12.05206685,12.46971193,12.39151755,11.88576698,11.7879852,12.02123105,12.53303553,0.121571058,-0.24285013,0.485992246,12.18469279,0.741325585,-4.878789272,0.475215869,0.999980519,0,0
Q0V8T9;Q0V8T8,sp|Q0V8T9|CTP5A_MOUSE Contactin-associated protein like 5-1 OS=Mus musculus OX=10090 GN=Cntnap5a PE=1 SV=1;sp|Q0V8T8|CTP5B_MOUSE Contactin-associated protein like 5-2 OS=Mus musculus OX=10090 GN=Cntnap5b PE=2 SV=1,11.131,1594,Q0V8T9,Cntnap5a,Contactin-associated protein like 5-1,13.6986462,13.66091524,13.67974696,13.87648079,13.23745417,13.82184189,13.85769254,13.83794748,13.8324166,13.81264789,-0.201860608,-0.425642538,0.021921323,13.73157898,-2.00082418,-4.014023419,0.072338916,0.999980519,0,0
Q0VBD0,sp|Q0VBD0|ITB8_MOUSE Integrin beta-8 OS=Mus musculus OX=10090 GN=Itgb8 PE=1 SV=1,16.245,1595,Q0VBD0,Itgb8,Integrin beta-8,15.4518634,15.43982639,15.4088287,15.46906743,15.79739428,15.52705152,15.32578611,15.30935463,15.6629656,15.1827455,0.111815368,-0.122452011,0.346082748,15.45748836,1.059021683,-4.710184011,0.31374556,0.999980519,0,0
Q0VBF8,sp|Q0VBF8|STUM_MOUSE Protein stum homolog OS=Mus musculus OX=10090 GN=Stum PE=1 SV=1,25.667,1596,Q0VBF8,Stum,Protein stum homolog,18.04839839,18.13092911,18.24226894,18.08869368,18.10334824,18.12609543,18.34399884,18.10353043,17.85205468,18.43807236,-0.050022676,-0.276691039,0.176645688,18.14773901,-0.489521873,-4.975670512,0.634688592,0.999980519,0,0
Q0VBL3,sp|Q0VBL3|RBM15_MOUSE RNA-binding protein 15 OS=Mus musculus OX=10090 GN=Rbm15 PE=1 SV=1,7.6711,1597,Q0VBL3,Rbm15,RNA-binding protein 15,12.12671035,11.96884342,12.05013362,11.9331634,11.43092744,12.03277351,11.56085872,12.00961598,11.5697622,10.59837571,0.347678422,-0.223824196,0.919181039,11.72811643,1.351891772,-4.517911403,0.205621738,0.999980519,0,0
Q0VE82,sp|Q0VE82|CPNE7_MOUSE Copine-7 OS=Mus musculus OX=10090 GN=Cpne7 PE=1 SV=1,47.925,1598,Q0VE82,Cpne7,Copine-7,16.38674828,16.45747269,16.70766131,16.13661621,16.19707489,16.63244628,16.85494801,16.51469573,16.1068618,16.43376525,-0.131428735,-0.45630389,0.19344642,16.44282905,-0.898992853,-4.800978645,0.389383475,0.999980519,0,0
Q0VF55,tr|Q0VF55|Q0VF55_MOUSE Calcium-transporting ATPase OS=Mus musculus OX=10090 GN=Atp2b3 PE=1 SV=1,114.55,1599,Q0VF55,Atp2b3,Calcium-transporting ATPase,20.55932151,20.37590593,20.45346497,20.43012911,20.48698414,20.51864708,20.5736153,20.41423011,20.3827104,20.48197402,-0.013074247,-0.13772043,0.111571935,20.46769826,-0.232612919,-5.035518226,0.820592838,0.999980519,0,0
Q0VFX2,sp|Q0VFX2|CF157_MOUSE Cilia- and flagella-associated protein 157 OS=Mus musculus OX=10090 GN=Cfap157 PE=1 SV=1,1.5792,1600,Q0VFX2,Cfap157,Cilia- and flagella-associated protein 157,15.38201086,15.12359706,15.18315042,15.33464059,15.19252162,15.36161896,14.89798475,14.98494592,15.08832501,15.19826185,0.13695681,-0.067213866,0.341127486,15.1747057,1.487600729,-4.419326461,0.166644899,0.999980519,0,0
Q0VGU4,sp|Q0VGU4|VGF_MOUSE Neurosecretory protein VGF OS=Mus musculus OX=10090 GN=Vgf PE=1 SV=1,64.848,1601,Q0VGU4,Vgf,Neurosecretory protein VGF,16.4190513,16.27561474,16.64622433,16.45744084,16.41365726,16.79343505,16.42218244,16.41774563,16.311857,16.56515472,-0.059677273,-0.277126978,0.157772432,16.47223633,-0.608721087,-4.934325975,0.555836182,0.999980519,0,0
Q0VGY8,sp|Q0VGY8|TANC1_MOUSE Protein TANC1 OS=Mus musculus OX=10090 GN=Tanc1 PE=1 SV=2,25.395,1602,Q0VGY8,Tanc1,Protein TANC1,16.26199836,16.18414983,16.02392684,16.10405451,16.3413062,16.27532567,15.96939377,16.09277033,16.00912437,16.36213309,0.0413377,-0.162249568,0.244924967,16.1624183,0.450289491,-4.987455046,0.661777549,0.999980519,0,0
Q11011,sp|Q11011|PSA_MOUSE Puromycin-sensitive aminopeptidase OS=Mus musculus OX=10090 GN=Npepps PE=1 SV=2,205.91,1603,Q11011,Npepps,Puromycin-sensitive aminopeptidase,22.03510522,21.97734575,22.08681489,22.05084739,22.10153144,22.05499516,22.01694125,22.03540528,22.07741301,22.13231247,-0.013084499,-0.116950223,0.090781226,22.05687118,-0.279370758,-5.027713229,0.785458039,0.999980519,0,0
Q11136,sp|Q11136|PEPD_MOUSE Xaa-Pro dipeptidase OS=Mus musculus OX=10090 GN=Pepd PE=1 SV=3,18.129,1604,Q11136,Pepd,Xaa-Pro dipeptidase,17.85292783,17.58072649,17.79729567,17.64303903,17.97814589,17.78724548,17.78578485,17.76906494,17.73347203,17.81951218,-0.008588916,-0.17517951,0.158001679,17.77472144,-0.114336257,-5.04895598,0.911156701,0.999980519,0,0
Q148V7,sp|Q148V7|RELCH_MOUSE RAB11-binding protein RELCH OS=Mus musculus OX=10090 GN=Relch PE=1 SV=1,176.47,1605,Q148V7,Relch,RAB11-binding protein RELCH,18.51368511,18.6498395,18.66547048,18.6047964,18.6406621,18.63226306,18.66296778,18.69644902,18.7765891,18.69083925,-0.076930924,-0.188641139,0.034779291,18.65335618,-1.527229063,-4.389695442,0.15663703,0.999980519,0,0
Q149F3,sp|Q149F3|ERF3B_MOUSE Eukaryotic peptide chain release factor GTP-binding subunit ERF3B OS=Mus musculus OX=10090 GN=Gspt2 PE=1 SV=1,13.389,1606,Q149F3,Gspt2,Eukaryotic peptide chain release factor GTP-binding subunit ERF3B,14.67809379,14.83596634,14.91148741,14.74569241,14.60508155,14.91598928,15.05426943,14.96790091,14.87461529,14.96342449,-0.199975584,-0.348986425,-0.050964743,14.85525209,-2.976152796,-3.214541172,0.013397546,0.999980519,0,0
Q149L6,sp|Q149L6|DJB14_MOUSE DnaJ homolog subfamily B member 14 OS=Mus musculus OX=10090 GN=Dnajb14 PE=2 SV=1,3.3686,1607,Q149L6,Dnajb14,DnaJ homolog subfamily B member 14,12.54377168,12.9744657,12.98043416,13.11516092,13.11510478,13.01214536,13.30449515,12.91311626,12.9900719,13.06449541,-0.111077366,-0.369378639,0.147223906,13.00132613,-0.954847224,-4.770600736,0.361604098,0.999980519,0,0
Q14B80;Q8R1C0,sp|Q14B80|KCNC2_MOUSE Potassium voltage-gated channel subfamily C member 2 OS=Mus musculus OX=10090 GN=Kcnc2 PE=1 SV=1;sp|Q8R1C0|KCNC4_MOUSE Potassium voltage-gated channel subfamily C member 4 OS=Mus musculus OX=10090 GN=Kcnc4 PE=2 SV=1,1.9805,1608,Q14B80,Kcnc2,Potassium voltage-gated channel subfamily C member 2,12.88700386,12.63455727,12.34639424,12.63895637,13.05425684,12.46898616,12.13117,12.39645466,12.84259699,12.03377421,0.337637314,-0.039172587,0.714447215,12.54341506,1.991180091,-4.023672722,0.073911227,0.999980519,0,0
Q14BB9,sp|Q14BB9|MA6D1_MOUSE MAP6 domain-containing protein 1 OS=Mus musculus OX=10090 GN=Map6d1 PE=1 SV=1,14.742,1609,Q14BB9,Map6d1,MAP6 domain-containing protein 1,15.72859715,15.39975878,15.52816064,15.83617444,15.67706691,15.75783514,15.52270313,15.89374557,15.58934596,15.85549293,-0.089872962,-0.313438771,0.133692846,15.67888806,-0.891673867,-4.804990052,0.392835116,0.999980519,0,0
Q14BI2,sp|Q14BI2|GRM2_MOUSE Metabotropic glutamate receptor 2 OS=Mus musculus OX=10090 GN=Grm2 PE=1 SV=2,54.138,1610,Q14BI2,Grm2,Metabotropic glutamate receptor 2,18.99922735,19.18764571,18.84080855,19.34024701,19.21293383,18.92152723,18.9411566,19.23076592,19.15013899,18.48167696,0.171119349,-0.149184769,0.491423466,19.03061281,1.187186659,-4.629727709,0.262063281,0.999980519,0,0
Q14C51,sp|Q14C51|PTCD3_MOUSE Small ribosomal subunit protein mS39 OS=Mus musculus OX=10090 GN=Ptcd3 PE=1 SV=2,13.358,1611,Q14C51,Ptcd3,Small ribosomal subunit protein mS39,13.54405515,13.34189531,13.50294796,13.6133882,13.58345183,13.64530252,13.6305767,13.24922122,13.64050127,13.39152889,0.005721572,-0.197051975,0.208495119,13.51428691,0.062574903,-5.051964771,0.951295799,0.999980519,0,0
Q14CH0,sp|Q14CH0|F171B_MOUSE Protein FAM171B OS=Mus musculus OX=10090 GN=Fam171b PE=1 SV=2,9.235,1612,Q14CH0,Fam171b,Protein FAM171B,14.61020301,14.65241236,14.67030386,14.88510731,14.55089786,14.36822174,14.69689031,14.85762825,14.69653214,14.85820462,-0.021710531,-0.245485915,0.202064854,14.68464015,-0.21519912,-5.038064137,0.833795534,0.999980519,0,0
Q14CH7,"sp|Q14CH7|SYAM_MOUSE Alanine--tRNA ligase, mitochondrial OS=Mus musculus OX=10090 GN=Aars2 PE=1 SV=1",23.441,1613,Q14CH7,Aars2,"Alanine--tRNA ligase, mitochondrial",11.96494848,11.99518155,12.10803321,12.37984413,12.13393113,12.19955383,12.01583831,12.51501377,11.91881429,12.13338154,-0.040132648,-0.300445635,0.220180338,12.13645402,-0.342375661,-5.014962721,0.738984369,0.999980519,0,0
Q1HFZ0,sp|Q1HFZ0|NSUN2_MOUSE RNA cytosine C(5)-methyltransferase NSUN2 OS=Mus musculus OX=10090 GN=Nsun2 PE=1 SV=2,9.7261,1614,Q1HFZ0,Nsun2,RNA cytosine C(5)-methyltransferase NSUN2,13.6971409,13.85386615,13.53030754,13.85644397,13.58062832,13.83847065,13.77136974,13.88558771,13.84772551,13.78591194,-0.122135734,-0.284739992,0.040468523,13.76474524,-1.665738992,-4.283437555,0.12567168,0.999980519,0,0
Q2EMV9,sp|Q2EMV9|PAR14_MOUSE Protein mono-ADP-ribosyltransferase PARP14 OS=Mus musculus OX=10090 GN=Parp14 PE=1 SV=3,1.5272,1615,Q2EMV9,Parp14,Protein mono-ADP-ribosyltransferase PARP14,14.06344088,14.39726645,14.2118682,13.7366097,14.2704325,14.30759114,14.17866939,13.80168945,14.48773217,14.25222129,-0.069657141,-0.395875912,0.25656163,14.17075212,-0.474503162,-4.98021378,0.645135495,0.999980519,0,0
Q2M3X8,sp|Q2M3X8|PHAR1_MOUSE Phosphatase and actin regulator 1 OS=Mus musculus OX=10090 GN=Phactr1 PE=1 SV=1,33.094,1616,Q2M3X8,Phactr1,Phosphatase and actin regulator 1,16.5732017,16.90641753,16.86499518,16.84664659,16.86520554,16.67945137,17.00538081,16.77462842,16.78253991,16.53026826,0.056839555,-0.153118282,0.266797392,16.78287353,0.600364073,-4.937501507,0.56116552,0.999980519,0,0
Q2NL51,sp|Q2NL51|GSK3A_MOUSE Glycogen synthase kinase-3 alpha OS=Mus musculus OX=10090 GN=Gsk3a PE=1 SV=2,31.318,1617,Q2NL51,Gsk3a,Glycogen synthase kinase-3 alpha,17.68508805,17.71007939,17.66716211,17.65695784,17.63031983,17.5589916,17.70150135,17.59828025,17.75657344,17.54127308,0.038597501,-0.0830833,0.160278303,17.65062269,0.70345002,-4.895730364,0.49727891,0.999980519,0,0
Q2PFD7,sp|Q2PFD7|PSD3_MOUSE PH and SEC7 domain-containing protein 3 OS=Mus musculus OX=10090 GN=Psd3 PE=1 SV=2,102.3,1618,Q2PFD7,Psd3,PH and SEC7 domain-containing protein 3,21.57117676,21.68388722,21.59501897,21.69871268,21.70218411,21.7817244,21.85323613,21.65864072,21.70120065,21.69676016,-0.088116463,-0.210878369,0.034645442,21.69425418,-1.591803864,-4.340647173,0.141450517,0.999980519,0,0
